p_raw,p_diff_psi,airspeed_ms,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8368,0.02,16.42,,
8368,0.02,16.42,,
8368,0.02,16.42,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8368,0.02,16.42,,
8368,0.02,16.42,,
8368,0.02,16.42,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8400,0.03,17.84,,
8400,0.03,17.84,,
8400,0.03,17.84,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8393,0.03,17.54,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8371,0.02,16.56,,
8371,0.02,16.56,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8390,0.03,17.41,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8374,0.02,16.69,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8384,0.03,17.14,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8397,0.03,17.71,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8378,0.03,16.87,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8381,0.03,17.01,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
8387,0.03,17.28,,
